contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
SPY250123C00562000,SPY,2025-01-23,562.00,call,0.00,35.67,35.22,250,36.13,250,0,0,2025-01-17,0.13652,1.00000,0.00000,-0.24317,0.00000,0.09232
SPY250123P00562000,SPY,2025-01-23,562.00,put,0.09,0.07,0.06,360,0.07,651,1,113,2025-01-17,0.21617,-0.01209,0.00190,-0.15515,0.02408,-0.00120
SPY250123C00563000,SPY,2025-01-23,563.00,call,0.00,34.61,34.01,50,35.21,10,0,0,2025-01-17,0.13268,1.00000,0.00000,-0.24361,0.00000,0.09248
SPY250123P00563000,SPY,2025-01-23,563.00,put,0.08,0.07,0.06,455,0.07,498,502,159,2025-01-17,0.21083,-0.01238,0.00199,-0.15447,0.02459,-0.00123
SPY250123C00564000,SPY,2025-01-23,564.00,call,0.00,33.61,33.01,56,34.21,10,0,0,2025-01-17,0.12884,1.00000,0.00000,-0.24404,0.00000,0.09265
SPY250123P00564000,SPY,2025-01-23,564.00,put,0.11,0.07,0.06,591,0.07,42,3,152,2025-01-17,0.20550,-0.01270,0.00208,-0.15380,0.02514,-0.00126
SPY250123C00565000,SPY,2025-01-23,565.00,call,15.98,32.54,32.38,50,32.70,20,0,35,2025-01-17,0.12501,1.00000,0.00000,-0.24447,0.00000,0.09281
SPY250123P00565000,SPY,2025-01-23,565.00,put,0.07,0.07,0.06,674,0.07,50,114,381,2025-01-17,0.20001,-0.01298,0.00218,-0.15245,0.02562,-0.00129
SPY250123C00566000,SPY,2025-01-23,566.00,call,14.86,31.80,31.38,50,32.22,20,0,50,2025-01-17,0.12117,1.00000,0.00000,-0.24490,0.00000,0.09297
SPY250123P00566000,SPY,2025-01-23,566.00,put,0.11,0.07,0.06,711,0.08,274,3,213,2025-01-17,0.19468,-0.01334,0.00229,-0.15178,0.02622,-0.00132
SPY250123C00567000,SPY,2025-01-23,567.00,call,13.42,30.62,30.36,8,30.89,8,0,49,2025-01-17,0.11733,1.00000,0.00000,-0.24534,0.00000,0.09314
SPY250123P00567000,SPY,2025-01-23,567.00,put,0.09,0.08,0.07,592,0.08,268,44,349,2025-01-17,0.19269,-0.01510,0.00258,-0.16713,0.02919,-0.00150
SPY250123C00568000,SPY,2025-01-23,568.00,call,22.95,29.65,29.39,8,29.91,8,0,1,2025-01-17,0.11350,1.00000,0.00000,-0.24577,0.00000,0.09330
SPY250123P00568000,SPY,2025-01-23,568.00,put,0.10,0.08,0.07,696,0.08,61,34,537,2025-01-17,0.18721,-0.01551,0.00272,-0.16601,0.02986,-0.00154
SPY250123C00569000,SPY,2025-01-23,569.00,call,14.62,28.66,28.40,8,28.91,8,0,2,2025-01-17,0.10966,1.00000,0.00000,-0.24620,0.00000,0.09347
SPY250123P00569000,SPY,2025-01-23,569.00,put,0.09,0.08,0.08,527,0.09,336,157,269,2025-01-17,0.18172,-0.01595,0.00287,-0.16489,0.03059,-0.00158
SPY250123C00570000,SPY,2025-01-23,570.00,call,28.39,27.56,27.40,8,27.73,20,8,173,2025-01-17,0.10582,1.00000,0.00000,-0.24663,0.00000,0.09363
SPY250123P00570000,SPY,2025-01-23,570.00,put,0.08,0.09,0.08,564,0.10,312,334,788,2025-01-17,0.17928,-0.01795,0.00321,-0.17979,0.03383,-0.00178
SPY250123C00571000,SPY,2025-01-23,571.00,call,12.45,26.69,26.41,8,26.96,8,0,21,2025-01-17,0.10198,1.00000,0.00000,-0.24707,0.00000,0.09380
SPY250123P00571000,SPY,2025-01-23,571.00,put,0.10,0.10,0.09,828,0.10,126,337,632,2025-01-17,0.17638,-0.01995,0.00358,-0.19342,0.03702,-0.00198
SPY250123C00572000,SPY,2025-01-23,572.00,call,13.03,25.58,25.42,8,25.74,20,0,74,2025-01-17,0.09815,1.00000,0.00000,-0.24750,0.00000,0.09396
SPY250123P00572000,SPY,2025-01-23,572.00,put,0.11,0.11,0.10,565,0.11,317,338,368,2025-01-17,0.17333,-0.02212,0.00397,-0.20725,0.04040,-0.00219
SPY250123C00573000,SPY,2025-01-23,573.00,call,19.60,24.59,24.43,8,24.75,20,0,63,2025-01-17,0.09431,1.00000,0.00000,-0.24793,0.00000,0.09412
SPY250123P00573000,SPY,2025-01-23,573.00,put,0.11,0.11,0.11,523,0.12,314,261,443,2025-01-17,0.16754,-0.02279,0.00421,-0.20519,0.04143,-0.00226
SPY250123C00574000,SPY,2025-01-23,574.00,call,10.19,23.69,23.42,4,23.96,8,0,71,2025-01-17,0.09047,1.00000,0.00000,-0.24837,0.00000,0.09429
SPY250123P00574000,SPY,2025-01-23,574.00,put,0.19,0.12,0.12,530,0.13,120,150,490,2025-01-17,0.16404,-0.02508,0.00466,-0.21748,0.04490,-0.00248
SPY250123C00575000,SPY,2025-01-23,575.00,call,23.89,22.71,22.45,8,22.97,8,1,196,2025-01-17,0.08664,1.00000,0.00000,-0.24880,0.00000,0.09445
SPY250123P00575000,SPY,2025-01-23,575.00,put,0.14,0.14,0.13,739,0.14,91,249,514,2025-01-17,0.16236,-0.02905,0.00533,-0.24307,0.05075,-0.00288
SPY250123C00576000,SPY,2025-01-23,576.00,call,17.30,21.89,21.47,8,22.31,10,0,146,2025-01-17,0.08280,1.00000,0.00000,-0.24923,0.00000,0.09462
SPY250123P00576000,SPY,2025-01-23,576.00,put,0.16,0.15,0.15,393,0.16,123,243,526,2025-01-17,0.15824,-0.03158,0.00586,-0.25357,0.05439,-0.00313
SPY250123C00577000,SPY,2025-01-23,577.00,call,15.80,20.58,20.12,56,21.03,8,0,263,2025-01-17,0.07896,1.00000,0.00000,-0.24966,0.00000,0.09478
SPY250123P00577000,SPY,2025-01-23,577.00,put,0.17,0.17,0.17,371,0.18,139,916,599,2025-01-17,0.15550,-0.03565,0.00658,-0.27500,0.06011,-0.00353
SPY250123C00578000,SPY,2025-01-23,578.00,call,19.67,19.59,19.15,50,20.03,8,14,109,2025-01-17,0.07513,1.00000,0.00000,-0.25010,0.00000,0.09495
SPY250123P00578000,SPY,2025-01-23,578.00,put,0.20,0.20,0.19,417,0.20,175,420,165,2025-01-17,0.15398,-0.04151,0.00753,-0.30781,0.06804,-0.00411
SPY250123C00579000,SPY,2025-01-23,579.00,call,18.66,18.96,18.54,8,19.38,10,24,267,2025-01-17,0.07129,1.00000,0.00000,-0.25053,0.00000,0.09511
SPY250123P00579000,SPY,2025-01-23,579.00,put,0.23,0.23,0.22,371,0.23,126,122,659,2025-01-17,0.15169,-0.04742,0.00851,-0.33710,0.07574,-0.00470
SPY250123C00580000,SPY,2025-01-23,580.00,call,19.50,17.82,17.75,20,17.90,50,5,687,2025-01-17,0.06745,1.00000,0.00000,-0.25096,0.00000,0.09527
SPY250123P00580000,SPY,2025-01-23,580.00,put,0.28,0.27,0.26,158,0.27,162,951,1848,2025-01-17,0.15001,-0.05489,0.00966,-0.37398,0.08510,-0.00544
SPY250123C00581000,SPY,2025-01-23,581.00,call,17.05,17.13,16.80,20,17.46,10,5,249,2025-01-17,0.12532,0.96435,0.00817,-0.47120,0.06010,0.09191
SPY250123P00581000,SPY,2025-01-23,581.00,put,0.31,0.30,0.30,272,0.31,120,182,617,2025-01-17,0.14666,-0.06134,0.01079,-0.39821,0.09285,-0.00607
SPY250123C00582000,SPY,2025-01-23,582.00,call,16.37,16.18,15.85,20,16.51,10,13,95,2025-01-17,0.12638,0.95375,0.01001,-0.52518,0.07424,0.09103
SPY250123P00582000,SPY,2025-01-23,582.00,put,0.36,0.35,0.35,276,0.36,116,641,327,2025-01-17,0.14483,-0.07074,0.01220,-0.43839,0.10371,-0.00701
SPY250123C00583000,SPY,2025-01-23,583.00,call,15.64,15.25,14.92,20,15.58,10,115,296,2025-01-17,0.12821,0.93993,0.01214,-0.59288,0.09136,0.08982
SPY250123P00583000,SPY,2025-01-23,583.00,put,0.42,0.41,0.41,193,0.42,125,650,750,2025-01-17,0.14315,-0.08169,0.01377,-0.48255,0.11572,-0.00809
SPY250123C00584000,SPY,2025-01-23,584.00,call,15.60,14.32,13.99,20,14.64,10,9,799,2025-01-17,0.12821,0.92646,0.01420,-0.65020,0.10684,0.08865
SPY250123P00584000,SPY,2025-01-23,584.00,put,0.48,0.49,0.48,195,0.50,183,451,640,2025-01-17,0.14224,-0.09533,0.01555,-0.53680,0.12983,-0.00944
SPY250123C00585000,SPY,2025-01-23,585.00,call,13.15,13.14,13.09,50,13.20,72,43,539,2025-01-17,0.10138,0.95525,0.01215,-0.46443,0.07230,0.09168
SPY250123P00585000,SPY,2025-01-23,585.00,put,0.58,0.57,0.57,141,0.58,140,2755,1015,2025-01-17,0.14026,-0.10902,0.01739,-0.58223,0.14315,-0.01080
SPY250123C00586000,SPY,2025-01-23,586.00,call,13.08,12.25,12.19,50,12.30,50,81,233,2025-01-17,0.10733,0.93065,0.01621,-0.56895,0.10214,0.08941
SPY250123P00586000,SPY,2025-01-23,586.00,put,0.67,0.68,0.67,112,0.68,112,2192,322,2025-01-17,0.13965,-0.12680,0.01943,-0.64353,0.15930,-0.01257
SPY250123C00587000,SPY,2025-01-23,587.00,call,12.30,11.36,11.31,50,11.41,50,23,591,2025-01-17,0.10962,0.90803,0.01965,-0.65159,0.12644,0.08733
SPY250123P00587000,SPY,2025-01-23,587.00,put,0.79,0.79,0.78,112,0.80,136,167,2012,2025-01-17,0.13782,-0.14456,0.02154,-0.69277,0.17427,-0.01433
SPY250123C00588000,SPY,2025-01-23,588.00,call,11.78,10.48,10.43,50,10.53,50,100,635,2025-01-17,0.11068,0.88417,0.02301,-0.72748,0.14948,0.08513
SPY250123P00588000,SPY,2025-01-23,588.00,put,0.91,0.92,0.91,109,0.93,195,1100,2992,2025-01-17,0.13629,-0.16495,0.02377,-0.74520,0.19015,-0.01635
SPY250123C00589000,SPY,2025-01-23,589.00,call,10.00,9.62,9.58,50,9.67,50,123,1002,2025-01-17,0.11114,0.85814,0.02637,-0.79956,0.17207,0.08272
SPY250123P00589000,SPY,2025-01-23,589.00,put,1.06,1.06,1.05,106,1.06,3,1257,1533,2025-01-17,0.13431,-0.18680,0.02610,-0.79172,0.20574,-0.01852
SPY250123C00590000,SPY,2025-01-23,590.00,call,9.72,8.79,8.75,50,8.83,50,255,2529,2025-01-17,0.11160,0.82871,0.02974,-0.87193,0.19482,0.07996
SPY250123P00590000,SPY,2025-01-23,590.00,put,1.21,1.23,1.21,128,1.24,89,2361,1598,2025-01-17,0.13263,-0.21155,0.02848,-0.83940,0.22177,-0.02098
SPY250123C00591000,SPY,2025-01-23,591.00,call,8.30,7.98,7.94,50,8.02,70,442,3854,2025-01-17,0.11160,0.79694,0.03304,-0.93752,0.21646,0.07697
SPY250123P00591000,SPY,2025-01-23,591.00,put,1.43,1.41,1.40,100,1.42,20,920,1529,2025-01-17,0.13050,-0.23803,0.03095,-0.87898,0.23711,-0.02361
SPY250123C00592000,SPY,2025-01-23,592.00,call,7.43,7.19,7.15,58,7.23,50,490,4005,2025-01-17,0.11099,0.76313,0.03630,-0.99266,0.23648,0.07378
SPY250123P00592000,SPY,2025-01-23,592.00,put,1.62,1.62,1.61,132,1.64,100,1345,802,2025-01-17,0.12852,-0.26737,0.03341,-0.91555,0.25209,-0.02653
SPY250123C00593000,SPY,2025-01-23,593.00,call,6.52,6.43,6.40,50,6.46,1,711,1354,2025-01-17,0.11007,0.72663,0.03945,-1.03866,0.25490,0.07032
SPY250123P00593000,SPY,2025-01-23,593.00,put,1.85,1.87,1.86,74,1.88,50,2486,554,2025-01-17,0.12699,-0.30001,0.03573,-0.95057,0.26639,-0.02978
SPY250123C00594000,SPY,2025-01-23,594.00,call,5.79,5.71,5.68,50,5.73,27,652,617,2025-01-17,0.10946,0.68647,0.04227,-1.07954,0.27163,0.06650
SPY250123P00594000,SPY,2025-01-23,594.00,put,2.18,2.15,2.13,132,2.16,84,1447,544,2025-01-17,0.12547,-0.33512,0.03790,-0.97776,0.27917,-0.03327
SPY250123C00595000,SPY,2025-01-23,595.00,call,5.05,5.02,5.00,50,5.04,50,4718,1875,2025-01-17,0.10840,0.64412,0.04487,-1.10577,0.28549,0.06245
SPY250123P00595000,SPY,2025-01-23,595.00,put,2.43,2.46,2.45,56,2.47,50,4190,276,2025-01-17,0.12379,-0.37244,0.03989,-0.99413,0.28990,-0.03699
SPY250123C00596000,SPY,2025-01-23,596.00,call,4.35,4.37,4.35,50,4.39,50,1494,846,2025-01-17,0.10718,0.59922,0.04707,-1.11862,0.29615,0.05814
SPY250123P00596000,SPY,2025-01-23,596.00,put,2.80,2.81,2.80,67,2.83,84,4605,200,2025-01-17,0.12212,-0.41201,0.04160,-0.99977,0.29819,-0.04093
SPY250123C00597000,SPY,2025-01-23,597.00,call,3.80,3.77,3.75,128,3.79,97,14348,993,2025-01-17,0.10611,0.55191,0.04866,-1.11933,0.30307,0.05360
SPY250123P00597000,SPY,2025-01-23,597.00,put,3.19,3.21,3.20,67,3.23,84,5411,61,2025-01-17,0.12090,-0.45370,0.04278,-0.99762,0.30360,-0.04510
SPY250123C00598000,SPY,2025-01-23,598.00,call,3.22,3.21,3.20,97,3.23,67,3149,1042,2025-01-17,0.10489,0.50296,0.04964,-1.10391,0.30565,0.04888
SPY250123P00598000,SPY,2025-01-23,598.00,put,3.65,3.66,3.64,97,3.68,97,4045,44,2025-01-17,0.11983,-0.49670,0.04345,-0.98392,0.30565,-0.04939
SPY250123C00599000,SPY,2025-01-23,599.00,call,2.71,2.71,2.69,116,2.72,67,18280,782,2025-01-17,0.10398,0.45304,0.04973,-1.07603,0.30354,0.04406
SPY250123P00599000,SPY,2025-01-23,599.00,put,4.19,4.15,4.14,47,4.17,50,2124,28,2025-01-17,0.11876,-0.54043,0.04362,-0.95684,0.30409,-0.05377
SPY250123C00600000,SPY,2025-01-23,600.00,call,2.24,2.25,2.23,130,2.26,74,7238,2219,2025-01-17,0.10276,0.40278,0.04916,-1.03008,0.29654,0.03920
SPY250123P00600000,SPY,2025-01-23,600.00,put,4.73,4.70,4.67,50,4.72,50,1090,48,2025-01-17,0.11815,-0.58404,0.04309,-0.92086,0.29885,-0.05814
SPY250123C00601000,SPY,2025-01-23,601.00,call,1.84,1.83,1.82,239,1.85,74,9327,1654,2025-01-17,0.10108,0.35236,0.04794,-0.96503,0.28448,0.03431
SPY250123P00601000,SPY,2025-01-23,601.00,put,5.32,5.29,5.26,50,5.32,50,149,5,2025-01-17,0.11739,-0.62716,0.04208,-0.87090,0.29000,-0.06248
SPY250123C00602000,SPY,2025-01-23,602.00,call,1.49,1.48,1.47,133,1.49,80,1909,2476,2025-01-17,0.10017,0.30433,0.04560,-0.89496,0.26811,0.02965
SPY250123P00602000,SPY,2025-01-23,602.00,put,5.39,5.94,5.90,50,5.97,50,209,27,2025-01-17,0.11724,-0.66836,0.04040,-0.81590,0.27802,-0.06663
SPY250123C00603000,SPY,2025-01-23,603.00,call,1.18,1.17,1.16,90,1.18,87,1612,281,2025-01-17,0.09895,0.25808,0.04262,-0.81135,0.24757,0.02516
SPY250123P00603000,SPY,2025-01-23,603.00,put,5.88,6.63,6.59,50,6.68,50,22,1,2025-01-17,0.11724,-0.70740,0.03827,-0.75322,0.26336,-0.07058
SPY250123C00604000,SPY,2025-01-23,604.00,call,0.91,0.91,0.90,176,0.92,118,1980,889,2025-01-17,0.09773,0.21483,0.03901,-0.72033,0.22376,0.02095
SPY250123P00604000,SPY,2025-01-23,604.00,put,7.39,7.38,7.33,50,7.43,50,231,1,2025-01-17,0.11800,-0.74271,0.03568,-0.69179,0.24718,-0.07417
SPY250123C00605000,SPY,2025-01-23,605.00,call,0.70,0.70,0.70,1,0.71,208,4154,2565,2025-01-17,0.09681,0.17602,0.03488,-0.62897,0.19823,0.01718
SPY250123P00605000,SPY,2025-01-23,605.00,put,7.98,8.18,8.12,50,8.23,50,58,1,2025-01-17,0.11952,-0.77372,0.03286,-0.63433,0.23052,-0.07735
SPY250123C00606000,SPY,2025-01-23,606.00,call,0.52,0.53,0.52,1,0.53,157,1931,328,2025-01-17,0.09605,0.14181,0.03051,-0.53903,0.17202,0.01384
SPY250123P00606000,SPY,2025-01-23,606.00,put,9.09,9.01,8.95,50,9.07,50,162,0,2025-01-17,0.12135,-0.80115,0.03001,-0.57780,0.21375,-0.08018
SPY250123C00607000,SPY,2025-01-23,607.00,call,0.39,0.38,0.37,185,0.39,280,1351,265,2025-01-17,0.09422,0.10939,0.02594,-0.43938,0.14349,0.01068
SPY250123P00607000,SPY,2025-01-23,607.00,put,9.04,9.61,9.27,6,9.95,50,19,0,2025-01-17,0.10946,-0.85468,0.02722,-0.35699,0.17489,-0.08554
SPY250123C00608000,SPY,2025-01-23,608.00,call,0.27,0.28,0.27,194,0.28,286,2244,1221,2025-01-17,0.09392,0.08526,0.02168,-0.36331,0.11950,0.00833
SPY250123P00608000,SPY,2025-01-23,608.00,put,10.50,10.53,10.20,10,10.86,50,166,0,2025-01-17,0.11267,-0.87290,0.02413,-0.31636,0.15956,-0.08748
SPY250123C00609000,SPY,2025-01-23,609.00,call,0.20,0.20,0.19,50,0.20,373,1966,1702,2025-01-17,0.09331,0.06464,0.01766,-0.29117,0.09673,0.00632
SPY250123P00609000,SPY,2025-01-23,609.00,put,0.00,11.79,11.43,50,12.15,250,0,0,2025-01-17,0.13599,-0.84994,0.02238,-0.51406,0.17868,-0.08543
SPY250123C00610000,SPY,2025-01-23,610.00,call,0.14,0.14,0.13,221,0.14,506,8569,2641,2025-01-17,0.09254,0.04768,0.01400,-0.22642,0.07607,0.00466
SPY250123P00610000,SPY,2025-01-23,610.00,put,0.00,12.75,12.52,50,12.98,250,0,0,2025-01-17,0.14178,-0.86068,0.02042,-0.50475,0.16997,-0.08664
SPY250123C00611000,SPY,2025-01-23,611.00,call,0.09,0.10,0.09,50,0.10,633,4169,0,2025-01-17,0.09270,0.03571,0.01106,-0.17887,0.06018,0.00349
SPY250123P00611000,SPY,2025-01-23,611.00,put,0.00,13.76,13.39,20,14.13,250,0,0,2025-01-17,0.15032,-0.86559,0.01880,-0.52835,0.16585,-0.08729
SPY250123C00612000,SPY,2025-01-23,612.00,call,0.06,0.07,0.06,434,0.07,558,3460,0,2025-01-17,0.09270,0.02616,0.00855,-0.13789,0.04652,0.00256
SPY250123P00612000,SPY,2025-01-23,612.00,put,0.00,14.76,14.38,20,15.13,250,0,0,2025-01-17,0.15809,-0.87100,0.01737,-0.54346,0.16122,-0.08799
SPY250123C00613000,SPY,2025-01-23,613.00,call,0.04,0.04,0.04,551,0.05,326,2406,0,2025-01-17,0.09010,0.01626,0.00588,-0.08942,0.03110,0.00159
SPY250123P00613000,SPY,2025-01-23,613.00,put,14.55,15.69,15.38,20,16.00,250,126,0,2025-01-17,0.16129,-0.88243,0.01596,-0.50601,0.15107,-0.08926
SPY250123C00614000,SPY,2025-01-23,614.00,call,0.04,0.04,0.03,604,0.04,326,550,0,2025-01-17,0.09514,0.01547,0.00533,-0.09020,0.02979,0.00151
SPY250123P00614000,SPY,2025-01-23,614.00,put,16.48,16.68,16.38,20,16.98,250,205,0,2025-01-17,0.16815,-0.88754,0.01483,-0.51175,0.14637,-0.08993
SPY250123C00615000,SPY,2025-01-23,615.00,call,0.03,0.03,0.02,857,0.03,274,2914,1116,2025-01-17,0.09635,0.01184,0.00418,-0.07240,0.02366,0.00116
SPY250123P00615000,SPY,2025-01-23,615.00,put,0.00,17.73,17.49,20,17.98,250,0,1,2025-01-17,0.17897,-0.88681,0.01400,-0.56336,0.14705,-0.09003
SPY250123C00616000,SPY,2025-01-23,616.00,call,0.03,0.03,0.02,565,0.03,1009,72,0,2025-01-17,0.10108,0.01127,0.00382,-0.07257,0.02266,0.00110
SPY250123P00616000,SPY,2025-01-23,616.00,put,0.00,18.75,18.38,20,19.13,250,0,0,2025-01-17,0.18782,-0.88860,0.01319,-0.59245,0.14538,-0.09037
SPY250123C00617000,SPY,2025-01-23,617.00,call,0.02,0.03,0.02,665,0.03,836,94,0,2025-01-17,0.10596,0.01087,0.00353,-0.07357,0.02196,0.00106
SPY250123P00617000,SPY,2025-01-23,617.00,put,0.00,19.71,19.38,20,20.05,20,0,0,2025-01-17,0.19239,-0.89532,0.01231,-0.57325,0.13901,-0.09119
SPY250123C00618000,SPY,2025-01-23,618.00,call,0.02,0.01,0.01,1038,0.02,239,1193,0,2025-01-17,0.09742,0.00431,0.00170,-0.02986,0.00970,0.00042
SPY250123P00618000,SPY,2025-01-23,618.00,put,0.00,20.75,20.38,20,21.13,250,0,0,2025-01-17,0.20245,-0.89509,0.01172,-0.61674,0.13923,-0.09134
SPY250123C00619000,SPY,2025-01-23,619.00,call,0.02,0.01,0.01,1020,0.02,372,9,0,2025-01-17,0.10169,0.00414,0.00157,-0.03005,0.00937,0.00041
SPY250123P00619000,SPY,2025-01-23,619.00,put,0.00,21.72,21.38,20,22.06,250,0,0,2025-01-17,0.20748,-0.90040,0.01101,-0.60371,0.13407,-0.09202
SPY250123C00620000,SPY,2025-01-23,620.00,call,0.02,0.01,0.01,1005,0.02,779,509,552,2025-01-17,0.10596,0.00400,0.00146,-0.03029,0.00908,0.00039
SPY250123P00620000,SPY,2025-01-23,620.00,put,0.00,22.74,22.50,20,22.98,20,0,0,2025-01-17,0.21602,-0.90153,0.01049,-0.63048,0.13296,-0.09230
SPY250123C00625000,SPY,2025-01-23,625.00,call,0.01,0.01,0.01,866,0.02,790,124,48,2025-01-17,0.12684,0.00340,0.00105,-0.03112,0.00784,0.00033
SPY250123P00625000,SPY,2025-01-23,625.00,put,0.00,27.74,27.50,20,27.98,250,0,0,2025-01-17,0.25092,-0.91250,0.00827,-0.68178,0.12184,-0.09420
SPY250123C00630000,SPY,2025-01-23,630.00,call,0.01,0.01,0.01,189,0.02,1146,527,10,2025-01-17,0.14712,0.00295,0.00080,-0.03161,0.00689,0.00029
SPY250123P00630000,SPY,2025-01-23,630.00,put,31.65,32.70,32.09,20,33.31,50,2,0,2025-01-17,0.28080,-0.92360,0.00667,-0.68636,0.11000,-0.09610
SPY250123C00635000,SPY,2025-01-23,635.00,call,0.01,0.01,0.00,0,0.01,189,30,246,2025-01-17,0.16708,0.00262,0.00063,-0.03226,0.00621,0.00026
SPY250123P00635000,SPY,2025-01-23,635.00,put,0.00,37.70,37.08,60,38.31,50,0,0,2025-01-17,0.31312,-0.92991,0.00560,-0.72379,0.10297,-0.09754
SPY250123C00640000,SPY,2025-01-23,640.00,call,0.01,0.01,0.00,0,0.01,335,0,200,2025-01-17,0.18675,0.00238,0.00052,-0.03294,0.00569,0.00023
SPY250123P00640000,SPY,2025-01-23,640.00,put,0.00,42.70,42.09,20,43.31,50,0,0,2025-01-17,0.34452,-0.93504,0.00480,-0.75714,0.09710,-0.09887
SPY250123C00645000,SPY,2025-01-23,645.00,call,0.00,0.01,0.00,0,0.01,350,0,0,2025-01-17,0.20596,0.00217,0.00043,-0.03339,0.00524,0.00021
SPY250123P00645000,SPY,2025-01-23,645.00,put,0.00,47.70,47.10,10,48.31,55,0,0,2025-01-17,0.37516,-0.93928,0.00418,-0.78760,0.09213,-0.10011
SPY250123C00650000,SPY,2025-01-23,650.00,call,0.01,0.01,0.00,0,0.01,370,442,1684,2025-01-17,0.22486,0.00200,0.00037,-0.03380,0.00487,0.00020
SPY250123P00650000,SPY,2025-01-23,650.00,put,0.00,52.71,52.11,50,53.31,50,0,0,2025-01-17,0.40626,-0.94233,0.00371,-0.82670,0.08848,-0.10123
SPY250123C00655000,SPY,2025-01-23,655.00,call,0.00,0.01,0.00,0,0.01,397,0,0,2025-01-17,0.24345,0.00186,0.00032,-0.03416,0.00455,0.00018
SPY250123P00655000,SPY,2025-01-23,655.00,put,0.00,57.71,57.11,50,58.31,50,0,0,2025-01-17,0.43568,-0.94540,0.00331,-0.85333,0.08474,-0.10236
SPY250123C00660000,SPY,2025-01-23,660.00,call,0.01,0.01,0.00,0,0.01,424,0,121,2025-01-17,0.26190,0.00175,0.00028,-0.03465,0.00429,0.00017
SPY250123P00660000,SPY,2025-01-23,660.00,put,0.00,62.71,62.11,20,63.31,50,0,0,2025-01-17,0.46449,-0.94809,0.00299,-0.87782,0.08142,-0.10344
SPY250123C00665000,SPY,2025-01-23,665.00,call,0.01,0.01,0.00,0,0.01,451,0,3,2025-01-17,0.27989,0.00163,0.00025,-0.03485,0.00404,0.00016
SPY250123P00665000,SPY,2025-01-23,665.00,put,0.00,67.71,67.11,20,68.31,50,0,0,2025-01-17,0.49284,-0.95042,0.00271,-0.90143,0.07849,-0.10449
SPY250123C00670000,SPY,2025-01-23,670.00,call,0.00,0.01,0.00,0,0.01,477,0,0,2025-01-17,0.29787,0.00155,0.00022,-0.03532,0.00385,0.00015
SPY250123P00670000,SPY,2025-01-23,670.00,put,0.00,72.70,72.09,20,73.31,50,0,0,2025-01-17,0.51936,-0.95292,0.00247,-0.91156,0.07530,-0.10556
SPY250123C00675000,SPY,2025-01-23,675.00,call,0.00,0.01,0.00,0,0.01,500,0,0,2025-01-17,0.31540,0.00147,0.00020,-0.03550,0.00366,0.00014
SPY250123P00675000,SPY,2025-01-23,675.00,put,0.00,77.71,77.11,50,78.31,50,0,0,2025-01-17,0.54817,-0.95430,0.00228,-0.94537,0.07353,-0.10652
SPY250123C00680000,SPY,2025-01-23,680.00,call,0.00,0.01,0.00,0,0.01,511,0,0,2025-01-17,0.33293,0.00140,0.00018,-0.03591,0.00351,0.00014
SPY250123P00680000,SPY,2025-01-23,680.00,put,0.00,82.71,82.11,10,83.31,50,0,0,2025-01-17,0.57515,-0.95596,0.00211,-0.96546,0.07137,-0.10750
SPY250124C00350000,SPY,2025-01-24,350.00,call,248.26,247.62,247.01,50,248.22,10,142,4,2025-01-17,0.83120,1.00000,0.00000,-0.15142,0.00000,0.06707
SPY250124P00350000,SPY,2025-01-24,350.00,put,0.01,0.01,0.00,0,0.01,525,1,3741,2025-01-17,1.17758,-0.00038,0.00001,-0.03490,0.00114,-0.00005
SPY250124C00355000,SPY,2025-01-24,355.00,call,0.00,242.62,242.02,50,243.22,10,0,0,2025-01-17,0.81441,1.00000,0.00000,-0.15359,0.00000,0.06803
SPY250124P00355000,SPY,2025-01-24,355.00,put,0.00,0.01,0.00,0,0.01,520,0,1396,2025-01-17,1.14816,-0.00039,0.00001,-0.03484,0.00117,-0.00005
SPY250124C00360000,SPY,2025-01-24,360.00,call,228.34,237.62,237.02,50,238.23,10,0,8,2025-01-17,0.79763,1.00000,0.00000,-0.15575,0.00000,0.06898
SPY250124P00360000,SPY,2025-01-24,360.00,put,0.00,0.01,0.00,0,0.01,517,0,1762,2025-01-17,1.11904,-0.00040,0.00002,-0.03476,0.00119,-0.00005
SPY250124C00365000,SPY,2025-01-24,365.00,call,223.36,232.62,232.02,50,233.23,10,0,8,2025-01-17,0.78084,1.00000,0.00000,-0.15791,0.00000,0.06994
SPY250124P00365000,SPY,2025-01-24,365.00,put,0.00,0.01,0.00,0,0.01,513,0,365,2025-01-17,1.09023,-0.00041,0.00002,-0.03464,0.00122,-0.00005
SPY250124C00370000,SPY,2025-01-24,370.00,call,218.27,227.63,227.03,50,228.23,10,0,8,2025-01-17,0.76405,1.00000,0.00000,-0.16008,0.00000,0.07090
SPY250124P00370000,SPY,2025-01-24,370.00,put,0.00,0.01,0.00,0,0.01,508,0,790,2025-01-17,1.06188,-0.00042,0.00002,-0.03455,0.00125,-0.00005
SPY250124C00375000,SPY,2025-01-24,375.00,call,213.29,222.63,222.03,50,223.24,10,0,53,2025-01-17,0.74727,1.00000,0.00000,-0.16224,0.00000,0.07186
SPY250124P00375000,SPY,2025-01-24,375.00,put,0.00,0.01,0.00,0,0.01,504,0,1097,2025-01-17,1.03383,-0.00043,0.00002,-0.03444,0.00128,-0.00005
